新增行1
新增行2
新增行3
新增行4
新增行5
新增行6
File Version,BWRam4.10_4
Date,2025-12-15 22:07:21
title,BWS465-785S
model,BTC665N-785S-SYS
c code,SMJ
operator,
pixel_start,0
pixel_end,2047
units,3
show_mode,3
data_mode,0
pixel_mode,0
integration times(sec),10
integration times unit,2
time_multiply,1
average number,1
spectrometer_type,72
yaxis,0
yaxis_min,0
yaxis_max,65535
xaxis,1
xaxis_min,103
xaxis_max,1014
pixel_num,2048
coefs_a0,781.601227069664
coefs_a1,0.152450329669346
coefs_a2,-4.22711107004759E-06
coefs_a3,-8.10798476334763E-10
coefs_b0,-6322.76017464382
coefs_b1,11.7698408209694
coefs_b2,-0.00749009855934912
coefs_b3,3.5578674562391E-06
coefs_r0,1
coefs_r1,0
coefs_r2,0
coefs_r3,0
coefs_j0,1
coefs_j1,0
coefs_j2,0
coefs_j3,0
enable_coefs_r,0
laser_wavelength,784.84
laser_powerlevel,80
probe_index,0
probe_name,
dark_compensate,0
numcoeff_d,7
coefs_d0,0
coefs_d1,1
coefs_d2,0
coefs_d3,0
coefs_d4,0
coefs_d5,0
coefs_d6,0
coefs_d7,0
irradiance_lamp_inttime,1
irradiance_lamp_unitindex,0
Color_Data_Flag,0
Color_StartWL,782
Color_EndWL,782
Color_IncWL,10
power_unit_index,1
photometric_index,0
Illuminant_index,2
observer_index,0
lab_l,0
lab_a,0
lab_b,0
radiometric_flag,0
Data Pretreat_0,
Data Pretreat_1,
Data Pretreat_2,
Data Pretreat_3,
Data Pretreat_4,
Data Pretreat_5,
Data Pretreat_6,
Data Pretreat_7,
Data Pretreat_8,
Data Pretreat_9,
Data Pretreat_10,
Data Pretreat_11,
Data Pretreat_12,
Data Pretreat_13,
Data Pretreat_14,
Data Pretreat_15,
Data Pretreat_16,
Data Pretreat_17,
Data Pretreat_18,
Data Pretreat_19,
Data Pretreat_20,
Data Pretreat_21,
Data Pretreat_22,
Data Pretreat_23,
Data Pretreat_24,
Data Pretreat_25,
Data Pretreat_26,
Data Pretreat_27,
Data Pretreat_28,
Data Pretreat_29,
Pixel,Wavelength,Wavenumber,Raman Shift,Dark,Reference,Raw data #1,Dark Subtracted #1,%TR #1,Absorbance #1,Irradiance (W/cm^2/nm) #1,RelativeIntensityCorrection_Ratio #1,ReferenceMaterialCorrection_Ratio #1,AbsoluteIrradianceCorrection_Ratio #1,
0,   ,   ,   ,1270.0000,65535.0000,1438.0000,168.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
1,   ,   ,   ,1394.0000,65535.0000,1597.0000,203.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
2,   ,   ,   ,1236.0000,65535.0000,1473.0000,237.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
3,   ,   ,   ,1213.0000,65535.0000,1423.0000,210.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
4,   ,   ,   ,1221.0000,65535.0000,1445.0000,224.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
5,   ,   ,   ,1257.0000,65535.0000,1478.0000,221.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
6,   ,   ,   ,1216.0000,65535.0000,1515.0000,299.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
7,   ,   ,   ,1211.0000,65535.0000,1509.0000,298.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
8,   ,   ,   ,1220.0000,65535.0000,1483.0000,263.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
9,   ,   ,   ,1257.0000,65535.0000,1575.0000,318.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
10,   ,   ,   ,1219.0000,65535.0000,1597.0000,378.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
11,   ,   ,   ,1362.0000,65535.0000,1669.0000,307.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
12,   ,   ,   ,1188.0000,65535.0000,1594.0000,406.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
13,   ,   ,   ,1280.0000,65535.0000,1663.0000,383.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
14,   ,   ,   ,1387.0000,65535.0000,1950.0000,563.0000,0.0000,0.0000,0.0000,0.0000E+00,1.0000E+00,1.0000E+00,
